Date,Time,Active Power [W],Apparent Power [VA],Power Factor,Active Energy[Wh],Reactive Energy[varh],Apparent Energy[vah]
3/4/2024,18:30:00,1057846.4,1098565.3,0.963,15288515303,7658186560,16237526398
3/4/2024,19:00:00,994713.7,1041525,0.955,15289030705,7658337185,16238063394
3/4/2024,19:30:00,963016.7,1018567.9,0.945,15289527541,7658498654,16238585828
3/4/2024,20:00:00,803934.9,877160.3,0.917,15289985089,7658665564,16239073124
3/4/2024,20:30:00,617055.3,656437.6,0.94,15290346931,7658802287,16239460074
3/4/2024,21:00:00,596981.2,612323.6,0.975,15290646767,7658896869,16239774720
3/4/2024,21:30:00,574015.3,588266.8,0.976,15290934197,7658961240,16240069312
3/4/2024,22:00:00,573679.5,592693.2,0.968,15291223636,7659029554,16240366724
3/4/2024,22:30:00,571160.9,595751,0.959,15291507069,7659109278,16240661173
3/4/2024,23:00:00,564482,596093.6,0.947,15291792799,7659200362,16240961104
3/4/2024,23:30:00,551739.8,585501.3,0.942,15292072644,7659298365,16241257620
4/4/2024,0:00:00,524986.7,558520.6,0.94,15292345013,7659397776,16241547577
4/4/2024,0:30:00,505509.6,543171.6,0.931,15292602028,7659492825,16241821637
4/4/2024,1:00:00,489913,531135.6,0.922,15292855484,7659596192,16242095384
4/4/2024,1:30:00,475640.9,513238.8,0.927,15293101946,7659695201,16242360999
4/4/2024,2:00:00,476611.1,516773.2,0.922,15293345612,7659797389,16242625234
4/4/2024,2:30:00,483084.8,526781.2,0.917,15293588028,7659900409,16242888642
4/4/2024,3:00:00,475752.9,520943.2,0.913,15293828043,7660005388,16243150618
4/4/2024,3:30:00,481219.2,531726.4,0.905,15294066204,7660113390,16243412131
4/4/2024,4:00:00,614462.1,653501.9,0.94,15294355019,7660223730,16243721421
4/4/2024,4:30:00,681680.5,709155.1,0.961,15294676385,7660327067,16244059049
4/4/2024,5:00:00,796267.2,822959.4,0.968,15295036746,7660427887,16244433281
4/4/2024,5:30:00,835482.6,853605.4,0.979,15295439104,7660524765,16244847177
4/4/2024,6:00:00,932607,953187.2,0.978,15295868161,7660612870,16245285196
4/4/2024,6:30:00,983538.6,995486.7,0.988,15296345645,7660700277,16245770685
4/4/2024,7:00:00,1121706.7,1133958.7,0.989,15296865654,7660784678,16246297518
4/4/2024,7:30:00,1186294.6,1196196.7,0.992,15297449548,7660860639,16246886356
4/4/2024,8:00:00,1319892,1327476.9,0.994,15298078822,7660932237,16247519722
4/4/2024,8:30:00,1394087.9,1399457.4,0.996,15298758765,7660999254,16248202972
4/4/2024,9:00:00,1339033.3,1344279,0.996,15299432474,7661056572,16248879120
4/4/2024,9:30:00,1330600.7,1337932.5,0.995,15300095234,7661122268,16249545138
4/4/2024,10:00:00,1353771.8,1371847.8,0.987,15300766868,7661216690,16250223444
4/4/2024,10:30:00,1340731,1357235,0.988,15301446834,7661328423,16250912534
4/4/2024,11:00:00,1290620.4,1311887.9,0.984,15302107741,7661439136,16251582674
4/4/2024,11:30:00,1270266.4,1293987.4,0.982,15302752569,7661552009,16252237318
4/4/2024,12:00:00,1293474.8,1316211.3,0.983,15303392545,7661675383,16252889084
4/4/2024,12:30:00,1317522.7,1340745.8,0.983,15304036116,7661803819,16253545363
4/4/2024,13:00:00,1242729.8,1261847.4,0.985,15304649922,7661918889,16254169874
4/4/2024,13:30:00,1202264.4,1222487.1,0.983,15305271898,7662032777,16254802199
4/4/2024,14:00:00,1151071.7,1168389.3,0.985,15305865147,7662143927,16255405785
4/4/2024,14:30:00,1179317.2,1198401.2,0.984,15306442846,7662249978,16255993145
4/4/2024,15:00:00,1115307.6,1136517.9,0.981,15307015708,7662356847,16256575895
4/4/2024,15:30:00,1183402.9,1202540.6,0.984,15307588931,7662467939,16257159799
4/4/2024,16:00:00,1068984.2,1079175.5,0.991,15308139922,7662560129,16257718508
4/4/2024,16:30:00,991094.3,1001238.3,0.99,15308649875,7662633819,16258233767
4/4/2024,17:00:00,1002362.7,1015798.3,0.987,15309142430,7662711997,16258732517
4/4/2024,17:30:00,905536.8,918201.2,0.986,15309612086,7662789034,16259208454
4/4/2024,18:00:00,875183.1,886395.9,0.987,15310055869,7662865242,16259658738
4/4/2024,18:30:00,869157.1,875678.8,0.993,15310487324,7662927436,16260094711
4/4/2024,19:00:00,856638.8,870604.5,0.984,15310925292,7662996568,16260538174
4/4/2024,19:30:00,851956.1,866050.5,0.984,15311347620,7663075149,16260967759
4/4/2024,20:00:00,782480.2,802944.9,0.975,15311760906,7663164397,16261390636
4/4/2024,20:30:00,656158.8,683934.9,0.959,15312102760,7663258823,16261745413
4/4/2024,21:00:00,637073.4,669345.9,0.952,15312425067,7663359220,16262083005
4/4/2024,21:30:00,583063.6,604623.6,0.964,15312726448,7663449300,16262397618
4/4/2024,22:00:00,561814.1,585540.4,0.959,15313011015,7663531207,16262693747
4/4/2024,22:30:00,561366.4,584648.6,0.96,15313295703,7663613587,16262990128
4/4/2024,23:00:00,545844.4,566548.7,0.963,15313568470,7663694841,16263274777
4/4/2024,23:30:00,534967.8,556846.4,0.961,15313839859,7663776217,16263558114
5/4/2024,0:00:00,503979.8,525747.1,0.959,15314104982,7663855051,16263834720
5/4/2024,0:30:00,505621.5,536763,0.942,15314356386,7663937331,16264099289
5/4/2024,1:00:00,488215.2,523414.1,0.933,15314603620,7664028777,16264362914
5/4/2024,1:30:00,489166.7,524171.2,0.933,15314847105,7664121506,16264623469
5/4/2024,2:00:00,479465.5,511444.4,0.937,15315086705,7664213169,16264880019
5/4/2024,2:30:00,457357.8,491023.4,0.931,15315322907,7664302890,16265132698
5/4/2024,3:00:00,464428.5,496008.2,0.936,15315554791,7664392693,16265381371
5/4/2024,3:30:00,472058.9,506643,0.932,15315785036,7664481855,16265628288
5/4/2024,4:00:00,455268.3,489895.1,0.929,15316015947,7664572580,16265876394
5/4/2024,4:30:00,510994.5,544023.1,0.939,15316255539,7664665092,16266133250
5/4/2024,5:00:00,678303.7,702207,0.966,15316532582,7664757112,16266425335
5/4/2024,5:30:00,768786.5,785085.1,0.979,15316905561,7664843355,16266808242
5/4/2024,6:00:00,839400.4,867217.5,0.968,15317315105,7664945468,16267230421
5/4/2024,6:30:00,1006653.7,1031481,0.976,15317781296,7665057357,16267709880
5/4/2024,7:00:00,1050122.7,1068854,0.982,15318278042,7665158083,16268216774
5/4/2024,7:30:00,1219763.9,1250369.2,0.976,15318841413,7665264509,16268790150
5/4/2024,8:00:00,1305284.2,1328913.7,0.982,15319467844,7665396619,16269430398
5/4/2024,8:30:00,1276255.1,1304678.1,0.978,15320123178,7665528211,16270098828
5/4/2024,9:00:00,1308008,1327866.2,0.985,15320775715,7665655305,16270763644
5/4/2024,9:30:00,1274128.2,1292296,0.986,15321412677,7665764006,16271409821
5/4/2024,10:00:00,1283587,1306020.2,0.983,15322041848,7665878834,16272049399
5/4/2024,10:30:00,1337167.7,1373661.7,0.973,15322691353,7666029933,16272716302
5/4/2024,11:00:00,1281310.9,1321230.3,0.97,15323340624,7666188978,16273384796
5/4/2024,11:30:00,1261143.5,1295512.6,0.973,15323968239,7666346796,16274031966
5/4/2024,12:00:00,1229166.7,1265336,0.971,15324589530,7666496348,16274671012
5/4/2024,12:30:00,1206033,1242344,0.971,15325194919,7666648848,16275295321
5/4/2024,13:00:00,1184690.2,1224308.5,0.968,15325789880,7666801091,16275909465
5/4/2024,13:30:00,1147023.2,1186832.8,0.966,15326369750,7666957318,16276510035
5/4/2024,14:00:00,1140624.2,1180581.8,0.966,15326948322,7667109451,16277108298
5/4/2024,14:30:00,1153179.8,1194956.7,0.965,15327511715,7667262485,16277692113
5/4/2024,15:30:00,1001709.7,1038273,0.965,15328608706,7667559227,16278828566
5/4/2024,16:00:00,979658.1,1017634.8,0.963,15329104219,7667693778,16279342039
5/4/2024,16:30:00,928185.5,968405,0.958,15329592293,7667831485,16279849200
5/4/2024,17:00:00,957606.4,999672,0.958,15330061114,7667981274,16280341381
5/4/2024,17:30:00,951095.4,995128.9,0.956,15330546404,7668125550,16280847682
5/4/2024,18:00:00,941170.2,987412.4,0.953,15331029498,7668276978,16281353975
5/4/2024,18:30:00,971337.4,1025681.1,0.947,15331499956,7668437849,16281851200
5/4/2024,19:00:00,950330.4,1011361.8,0.94,15331978652,7668604056,16282357973
5/4/2024,19:30:00,928446.7,988386.5,0.939,15332444015,7668771389,16282852514
5/4/2024,20:00:00,822479.2,895724,0.918,15332908009,7668948446,16283349208
5/4/2024,20:30:00,642502.4,737160.7,0.872,15333302008,7669127690,16283782297
5/4/2024,21:00:00,616402.3,728240.6,0.846,15333615924,7669308746,16284144736
5/4/2024,21:30:00,615879.9,730223.7,0.843,15333920860,7669502673,16284506125
5/4/2024,22:00:00,568194.6,636862.3,0.892,15334218949,7669664699,16284845624
5/4/2024,22:30:00,547131.7,567429.8,0.964,15334493551,7669760260,16285136970
5/4/2024,23:00:00,513923.5,533528.1,0.963,15334757034,7669830973,16285409795
5/4/2024,23:30:00,512151.2,529429,0.967,15335014404,7669897084,16285675561
6/4/2024,0:00:00,475640.9,491321.7,0.968,15335265891,7669963623,16285935713
6/4/2024,0:30:00,483924.3,504628.3,0.959,15335511962,7670031735,16286191064
6/4/2024,1:00:00,487543.6,512993.9,0.95,15335756447,7670109404,16286447614
6/4/2024,1:30:00,485416.8,511970,0.948,15335998437,7670186402,16286701574
6/4/2024,2:00:00,479726.7,507049.9,0.946,15336237651,7670266366,16286953809
6/4/2024,2:30:00,471517.9,497964.8,0.947,15336479895,7670351454,16287210572
6/4/2024,3:00:00,472749.2,506681.1,0.933,15336719807,7670442077,16287467056
6/4/2024,3:30:00,473607.4,500795.3,0.946,15336956015,7670527237,16287718169
6/4/2024,4:00:00,480398.3,513854.2,0.935,15337192964,7670617651,16287971797
6/4/2024,4:30:00,472096.2,505728.3,0.933,15337430344,7670708025,16288225809
6/4/2024,5:00:00,569127.4,595743,0.955,15337702390,7670797702,16288512349
6/4/2024,5:30:00,712370,731257.2,0.974,15338014249,7670883174,16288835775
6/4/2024,6:00:00,759197.2,775799.3,0.979,15338381448,7670965221,16289212048
6/4/2024,6:30:00,846825.6,858114.8,0.987,15338780368,7671039377,16289617856
6/4/2024,7:00:00,872310,881978.9,0.989,15339212064,7671110410,16290055368
6/4/2024,7:30:00,857291.8,865262.6,0.991,15339647045,7671172423,16290494761
6/4/2024,8:00:00,961971.9,970363.4,0.991,15340106604,7671233546,16290958383
6/4/2024,8:30:00,1002362.7,1009427.1,0.993,15340581294,7671289958,16291436421
6/4/2024,9:00:00,953296.8,960402.3,0.993,15341074539,7671348387,16291933125
6/4/2024,9:30:00,960423.5,971022.8,0.989,15341559467,7671410820,16292422078
6/4/2024,10:00:00,1068611,1079571.9,0.99,15342060931,7671484593,16292928953
6/4/2024,10:30:00,983482.6,995179.5,0.988,15342554046,7671560890,16293427946
6/4/2024,11:00:00,975479.1,985945.7,0.989,15343051022,7671636124,16293930592
6/4/2024,11:30:00,1027119.6,1043661.1,0.984,15343551983,7671719285,16294438446
6/4/2024,12:00:00,949920,961281.8,0.988,15344041127,7671799838,16294934206
6/4/2024,12:30:00,926058.7,939659,0.986,15344516501,7671879318,16295416191
6/4/2024,13:00:00,904044.3,921103.9,0.981,15344971541,7671966486,16295879530
6/4/2024,13:30:00,877384.5,891641.5,0.984,15345421018,7672052680,16296337207
6/4/2024,14:00:00,840463.8,855896.7,0.982,15345859218,7672133235,16296782760
6/4/2024,14:30:00,844866.7,858582.4,0.984,15346274839,7672211098,16297205625
6/4/2024,15:00:00,825464.2,838075.6,0.985,15346684590,7672283954,16297621822
6/4/2024,15:30:00,812199.6,823195.2,0.987,15347089535,7672351470,16298032367
6/4/2024,16:00:00,842851.8,853807,0.987,15347505027,7672415470,16298452791
6/4/2024,16:30:00,0,0,0,15347542602,7672421092,16298490789
6/4/2024,18:00:00,838915.3,848706.1,0.988,15347838804,7672467195,16298790576
6/4/2024,18:30:00,878578.5,885990.4,0.992,15348270074,7672526920,16299225972
6/4/2024,19:00:00,867422.1,876544.8,0.99,15348704531,7672587922,16299664698
6/4/2024,19:30:00,880425.5,892624.1,0.986,15349149801,7672660516,16300115871
6/4/2024,20:00:00,815781.6,833729.6,0.978,15349578109,7672740256,16300551576
6/4/2024,20:30:00,616495.6,640072.1,0.963,15349891418,7672825456,16300876293
6/4/2024,21:00:00,523680.8,553288.4,0.946,15350172696,7672913148,16301170970
6/4/2024,21:30:00,541329.6,574921.2,0.942,15350445515,7673007492,16301459658
6/4/2024,22:00:00,518774.2,555571.7,0.934,15350713582,7673105078,16301744953
6/4/2024,22:30:00,520154.7,564038.8,0.922,15350972464,7673209727,16302024204
6/4/2024,23:00:00,534128.3,580708,0.92,15351227774,7673318448,16302301710
6/4/2024,23:30:00,496181.5,540170.8,0.919,15351478230,7673429124,16302575538
7/4/2024,0:00:00,476032.7,525638.6,0.906,15351723336,7673537700,16302843626
7/4/2024,0:30:00,482954.2,536439.2,0.9,15351961975,7673649976,16303107370
7/4/2024,1:00:00,468122.5,526583.5,0.889,15352197750,7673769243,16303371603
7/4/2024,1:30:00,474092.5,532459,0.89,15352431413,7673889082,16303634214
7/4/2024,2:00:00,455007.1,510144.5,0.892,15352661183,7674006767,16303892377
7/4/2024,2:30:00,457917.5,522261.5,0.877,15352888934,7674125193,16304149093
7/4/2024,3:00:00,450809.5,513155.6,0.879,15353115089,7674247413,16304406159
7/4/2024,3:30:00,445249.9,510475.3,0.872,15353340061,7674372282,16304663472
7/4/2024,4:00:00,449466.2,520006.9,0.864,15353565720,7674501389,16304923463
7/4/2024,4:30:00,549463.7,607338.2,0.905,15353806820,7674630303,16305197033
7/4/2024,5:00:00,626066.2,675424.9,0.927,15354104346,7674757028,16305520537
7/4/2024,5:30:00,724720.5,756054.8,0.959,15354429672,7674876074,16305867115
7/4/2024,6:00:00,740429,768377.1,0.964,15354802767,7674986070,16306256095
7/4/2024,6:30:00,807255.7,831714.5,0.971,15355192619,7675086428,16306658696
7/4/2024,7:00:00,844530.9,867525.4,0.973,15355602835,7675184181,16307080409
7/4/2024,7:30:00,876171.9,892127.7,0.982,15356028252,7675275859,16307515610
7/4/2024,8:00:00,951132.7,972021.9,0.979,15356489269,7675371028,16307986363
7/4/2024,8:30:00,1026709.1,1053446.1,0.975,15356992410,7675485700,16308502416
7/4/2024,9:00:00,1065029,1089065.3,0.978,15357515134,7675599243,16309037340
7/4/2024,9:30:00,1023220.4,1046686.4,0.978,15358036947,7675715246,16309571900
7/4/2024,10:00:00,984154.2,1014168,0.97,15358542605,7675832195,16310090936
7/4/2024,10:30:00,972475.4,1003452.3,0.969,15359029357,7675956412,16310593298
7/4/2024,11:00:00,953893.8,984150.1,0.969,15359513245,7676080716,16311092905
7/4/2024,11:30:00,911786.6,943028.9,0.967,15359977474,7676196092,16311571278
7/4/2024,12:00:00,903615.2,931803.2,0.97,15360433224,7676310936,16312041282
7/4/2024,12:30:00,933819.7,960360.4,0.972,15360894510,7676421910,16312515740
7/4/2024,13:00:00,890705.1,920610.9,0.968,15361346392,7676537961,16312982298
7/4/2024,13:30:00,941039.6,967402.6,0.973,15361805709,7676652220,16313455625
7/4/2024,14:00:00,863784.1,887825.9,0.973,15362253008,7676761226,16313916023
7/4/2024,14:30:00,849101.7,876618.5,0.969,15362684883,7676866558,16314360569
7/4/2024,15:00:00,889343.2,913880.2,0.973,15363117812,7676976736,16314807313
7/4/2024,15:30:00,880910.6,904179.4,0.974,15363565261,7677079913,16315266513
7/4/2024,16:00:00,870407.1,890723.4,0.977,15364009604,7677178403,16315721647
7/4/2024,16:30:00,808953.4,829485.2,0.975,15364439933,7677274790,16316162647
7/4/2024,17:00:00,785222.7,799721.4,0.982,15364833040,7677354168,16316563707
7/4/2024,17:30:00,795259.7,831658.4,0.956,15365228349,7677445928,16316969717
7/4/2024,18:00:00,822572.5,860217.8,0.956,15365641431,7677571448,16317401470
7/4/2024,18:30:00,884511.2,936032.5,0.945,15366065511,7677705680,16317846403
7/4/2024,19:00:00,885164.2,938133.8,0.944,15366510225,7677857034,16318316177
7/4/2024,19:30:00,846806.9,910392.4,0.93,15366944734,7678018081,16318779589
7/4/2024,20:00:00,782890.6,812374.8,0.964,15367349302,7678149001,16319204973
7/4/2024,20:30:00,638174.1,659927.1,0.967,15367697777,7678247207,16319567046
7/4/2024,21:00:00,570899.7,592000.8,0.964,15368015421,7678333804,16319896290
7/4/2024,21:30:00,495715.1,526592.9,0.941,15368275375,7678422797,16320171131
7/4/2024,22:00:00,503905.1,544896.7,0.925,15368528627,7678520012,16320442444
7/4/2024,22:30:00,511050.5,553355.8,0.924,15368783453,7678628618,16320719462
7/4/2024,23:00:00,502039.5,548699.2,0.915,15369034068,7678729293,16320989615
7/4/2024,23:30:00,480696.8,525215,0.915,15369279702,7678838170,16321258311
8/4/2024,0:00:00,480678.1,532415.1,0.903,15369523571,7678947740,16321525691
8/4/2024,0:30:00,461424.9,514112.6,0.898,15369758026,7679060876,16321786026
8/4/2024,1:00:00,460641.3,519118.5,0.887,15369987947,7679179121,16322044586
8/4/2024,1:30:00,470286.6,526474.4,0.893,15370214426,7679297970,16322300363
8/4/2024,2:00:00,460286.8,514724.6,0.894,15370440867,7679413058,16322554379
8/4/2024,2:30:00,450940.1,508906.5,0.886,15370665173,7679529285,16322807028
8/4/2024,3:00:00,447096.9,510935.4,0.875,15370887355,7679647817,16323058861
8/4/2024,3:30:00,437862,497540.7,0.88,15371107490,7679767066,16323309240
8/4/2024,4:00:00,420884.9,477442.4,0.882,15371327831,7679885244,16323559274
8/4/2024,4:30:00,451350.5,508096.8,0.888,15371548513,7680001677,16323808804
8/4/2024,5:00:00,490659.2,534272.2,0.918,15371779375,7680113924,16324065699
8/4/2024,5:30:00,789457.6,818819.3,0.964,15372087752,7680222956,16324393323
8/4/2024,6:00:00,896525.8,915921.7,0.979,15372505566,7680320510,16324822437
8/4/2024,6:30:00,944677.6,962524.2,0.981,15372970665,7680416583,16325297378
8/4/2024,7:00:00,959005.6,975968.4,0.983,15373454805,7680510755,16325790600
8/4/2024,7:30:00,1148441.1,1162517.9,0.988,15373994018,7680599164,16326337069
8/4/2024,8:00:00,1242617.8,1252547,0.992,15374582022,7680685833,16326931462
8/4/2024,8:30:00,1281049.7,1287726.1,0.995,15375223988,7680760191,16327577740
8/4/2024,9:00:00,1209708.2,1218405.6,0.993,15375844315,7680824909,16328201450
8/4/2024,9:30:00,1236759.8,1246935.5,0.992,15376453867,7680901633,16328815823
8/4/2024,10:00:00,1187134.2,1198476.2,0.991,15377055818,7680978701,16329422704
8/4/2024,10:30:00,1156575.2,1166122.4,0.992,15377643817,7681059480,16330016245
8/4/2024,11:00:00,1213588.7,1225352,0.99,15378221271,7681130931,16330598159
8/4/2024,11:30:00,1211088.8,1221457.8,0.992,15378829013,7681211864,16331211277
8/4/2024,12:00:00,1191163.9,1202485.1,0.991,15379441182,7681295065,16331829090
8/4/2024,12:30:00,1190958.7,1204796.2,0.989,15380030846,7681373254,16332423935
8/4/2024,13:00:00,1232711.4,1246438.1,0.989,15380640339,7681462903,16333039992
8/4/2024,13:30:00,1179522.4,1188313.6,0.993,15381243592,7681548304,16333649278
8/4/2024,14:00:00,1178925.4,1188049.1,0.992,15381828628,7681619726,16334238664
8/4/2024,14:30:00,1153142.5,1165160.6,0.99,15382411114,7681698207,16334826439
8/4/2024,15:00:00,1162358.7,1171857.4,0.992,15382988500,7681774410,16335408847
8/4/2024,15:30:00,1078424.2,1087363.6,0.992,15383552326,7681844770,16335977057
8/4/2024,16:00:00,1045626.5,1053076.3,0.993,15384093422,7681912351,16336522365
8/4/2024,16:30:00,967886,979321.3,0.988,15384600958,7681986534,16337035336
8/4/2024,17:00:00,941394.1,955918.4,0.985,15385072340,7682068086,16337513737
8/4/2024,17:30:00,947476,960630.1,0.986,15385545518,7682148405,16337993692
8/4/2024,18:00:00,867944.5,879752.7,0.987,15386003031,7682222179,16338457125
8/4/2024,18:30:00,893466.2,902339.1,0.99,15386446712,7682292611,16338906398
8/4/2024,19:00:00,893969.9,903475.1,0.989,15386892933,7682356295,16339357146
8/4/2024,19:30:00,835463.9,842058.9,0.992,15387323335,7682419354,16339792165
8/4/2024,20:00:00,797759.7,808194.5,0.987,15387734102,7682477800,16340207102
8/4/2024,20:30:00,706232.1,722622.9,0.977,15388106232,7682545528,16340585405
8/4/2024,21:00:00,685467.7,702855.9,0.975,15388452721,7682623777,16340940627
8/4/2024,21:30:00,578231.6,599083.1,0.965,15388768047,7682703855,16341266019
8/4/2024,22:00:00,545900.4,573618.9,0.952,15389046846,7682787707,16341557186
8/4/2024,22:30:00,537150.6,563691.5,0.953,15389322987,7682878967,16341848022
8/4/2024,23:00:00,533083.5,566074.8,0.942,15389590322,7682968008,16342129811
8/4/2024,23:30:00,522449.5,552114.5,0.946,15389849956,7683057579,16342404486
9/4/2024,0:00:00,490062.2,524502.1,0.934,15390100625,7683151351,16342672144
9/4/2024,0:30:00,466107.6,498637.2,0.935,15390341630,7683241263,16342929387
9/4/2024,1:00:00,456760.8,488929.1,0.934,15390574844,7683332633,16343179869
9/4/2024,1:30:00,460827.9,496410.9,0.928,15390802708,7683424863,16343425706
9/4/2024,2:00:00,448178.9,487038.3,0.92,15391031704,7683518613,16343673158
9/4/2024,2:30:00,453160.2,493833.1,0.918,15391258706,7683615283,16343919898
9/4/2024,3:00:00,442432.8,484308.2,0.914,15391482960,7683713105,16344164577
